"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"cassini:CIRS_Specific_Attributes:1      ","Class","CIRS_Specific_Attributes","1.0.0.0","cassini","The CIRS Specific Attributes class provides local attributes used by CIRS observations and derived products.","atm","","","","","","","","","","",""
"cassini:CIRS_Specific_Attributes:2       cassini:mission_phase_name:1            ","Attribute","mission_phase_name","n/a","cassini","The mission_phase_name identifies a time period within the mission.","atm","ASCII_Short_String_Preserved","0","*","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:CIRS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Launch","Value","Launch","","","1997-10-15 to 1997-10-17"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Venus 1 Cruise","Value","Venus 1 Cruise","","","1997-11-14 to 1998-09-13"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Venus 1 Encounter","Value","Venus 1 Encounter","","","1998-04-26"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Instrument Checkout ","Value","Instrument Checkout 1","","","1998-09-14 to 1999-03-14"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Venus 2 - Earth Crui","Value","Venus 2 - Earth Cruise","","","1999-03-15 to 1999-11-07"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Venus 2 Encounter","Value","Venus 2 Encounter","","","1999-06-24"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Earth Encounter","Value","Earth Encounter","","","1999-08-18"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Outer Cruise","Value","Outer Cruise","","","1999-11-08 to 2002-07-07"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:High Gain Antenna Tr","Value","High Gain Antenna Transition","","","1999-11-08 to 2000-05-06"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Instrument Checkout ","Value","Instrument Checkout 2","","","2000-05-06 to 2000-11-05"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Jupiter Cruise","Value","Jupiter Cruise","","","2000-11-05 to 2001-04-30"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Jupiter Encounter","Value","Jupiter Encounter","","","2000-12-30"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Quiet Cruise","Value","Quiet Cruise","","","2001-04-30 to 2002-07-08"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Science Cruise","Value","Science Cruise","","","2002-07-08 to 2004-06-10"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Space Science","Value","Space Science","","","2002-07-08 to 2004-01-11"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Approach Science","Value","Approach Science","","","2004-01-12 to 2004-06-10"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Approach_Science","Value","Approach_Science","","","2004-01-12 to 2004-06-10"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Tour Pre-Huygens","Value","Tour Pre-Huygens","","","2004-06-11 to 2004-12-24"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Phoebe Encounter","Value","Phoebe Encounter","","","2004-06-11"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Saturn Orbit Inserti","Value","Saturn Orbit Insertion","","","2004-07-01"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Titan A Encounter","Value","Titan A Encounter","","","2004-10-26"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Titan B Encounter","Value","Titan B Encounter","","","2004-12-13"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Huygens Descent","Value","Huygens Descent","","","2004-12-24 to 2005-01-14"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Huygens Probe Separa","Value","Huygens Probe Separation","","","2004-12-24"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Titan C Huygens","Value","Titan C Huygens","","","2005-01-14"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Tour","Value","Tour","","","2005-01-14 to 2008-06-30"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Equinox Mission","Value","Equinox Mission","","","2008-07-01 to 2010-09-29"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Extended Mission","Value","Extended Mission","","","2008-07-01 to 2010-09-29"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Solstice Mission","Value","Solstice Mission","","","2010-09-30 to 2017-09-15"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Extended-Extended Mi","Value","Extended-Extended Mission","","","2010-09-30 to 2017-09-15"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Proximal Orbits","Value","Proximal Orbits","","","2017-04-22 to 2017-09-15"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:CRUISE SCIENCE","Value","CRUISE SCIENCE","","","This value appears in some PDS3 labels but is not defined in the docmentation."
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:CRUISE","Value","CRUISE","","","This value appears in some PDS3 labels but is not defined in the docmentation."
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:EARTH-JUPITER CRUISE","Value","EARTH-JUPITER CRUISE","","","This value appears in some PDS3 labels but is not defined in the docmentation."
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:Information not prov","Value","Information not provided","","","No value was given in the PDS3 label.."
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:LAUNCH","Value","LAUNCH","","","1997-10-15 to 1997-10-17"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:INTERPLANETARY CRUIS","Value","INTERPLANETARY CRUISE","","","1997-11-14 to 1999-11-07"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:VENUS 1 CRUISE","Value","VENUS 1 CRUISE","","","1997-11-14 to 1998-09-13"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:VENUS 1 ENCOUNTER","Value","VENUS 1 ENCOUNTER","","","1998-04-26"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:INSTRUMENT CHECKOUT ","Value","INSTRUMENT CHECKOUT 1","","","1998-09-14 to 1999-03-14"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:VENUS 2 - EARTH CRUI","Value","VENUS 2 - EARTH CRUISE","","","1999-03-15 to 1999-11-07"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:VENUS 2 ENCOUNTER","Value","VENUS 2 ENCOUNTER","","","1999-06-24"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:EARTH ENCOUNTER","Value","EARTH ENCOUNTER","","","1999-08-18"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:OUTER CRUISE","Value","OUTER CRUISE","","","1999-11-08 to 2002-07-07"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:HIGH GAIN ANTENNA TR","Value","HIGH GAIN ANTENNA TRANSITION","","","1999-11-08 to 2000-05-06"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:INSTRUMENT CHECKOUT ","Value","INSTRUMENT CHECKOUT 2","","","2000-05-06 to 2000-11-05"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:JUPITER CRUISE","Value","JUPITER CRUISE","","","2000-11-05 to 2001-04-30"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:JUPITER ENCOUNTER","Value","JUPITER ENCOUNTER","","","2000-12-30"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:QUIET CRUISE","Value","QUIET CRUISE","","","2001-04-30 to 2002-07-08"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SCIENCE CRUISE","Value","SCIENCE CRUISE","","","2002-07-08 to 2004-06-10"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SCIENCE_CRUISE","Value","SCIENCE_CRUISE","","","2002-07-08 to 2004-06-10"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SPACE SCIENCE","Value","SPACE SCIENCE","","","2002-07-08 to 2004-01-11"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SPACE_SCIENCE","Value","SPACE_SCIENCE","","","2002-07-08 to 2004-01-11"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:APPROACH SCIENCE","Value","APPROACH SCIENCE","","","2004-01-12 to 2004-06-10"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:APPROACH_SCIENCE","Value","APPROACH_SCIENCE","","","2004-01-12 to 2004-06-10"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TOUR PRE-HUYGENS","Value","TOUR PRE-HUYGENS","","","2004-06-11 to 2004-12-24"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:PHOEBE ENCOUNTER","Value","PHOEBE ENCOUNTER","","","2004-06-11"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SATURN ORBIT INSERTI","Value","SATURN ORBIT INSERTION","","","2004-07-01"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TITAN A ENCOUNTER","Value","TITAN A ENCOUNTER","","","2004-10-26"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TITAN B ENCOUNTER","Value","TITAN B ENCOUNTER","","","2004-12-13"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:HUYGENS DESCENT","Value","HUYGENS DESCENT","","","2004-12-24 to 2005-01-14"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:HUYGENS PROBE SEPARA","Value","HUYGENS PROBE SEPARATION","","","2004-12-24"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TITAN C HUYGENS","Value","TITAN C HUYGENS","","","2005-01-14"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:TOUR","Value","TOUR","","","2005-01-14 to 2008-06-30"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:EQUINOX MISSION","Value","EQUINOX MISSION","","","2008-07-01 to 2010-09-29"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:EXTENDED MISSION","Value","EXTENDED MISSION","","","2008-07-01 to 2010-09-29"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:XM","Value","XM","","","2008-07-01 to 2010-09-29"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:SOLSTICE MISSION","Value","SOLSTICE MISSION","","","2010-09-30 to 2017-09-15"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:EXTENDED-EXTENDED MI","Value","EXTENDED-EXTENDED MISSION","","","2010-09-30 to 2017-09-15"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:XXM","Value","XXM","","","2010-09-30 to 2017-09-15"
"cassini:UVIS_Specific_Attributes:2       cassini:mission_phase_name:2             Value:PROXIMAL ORBITS","Value","PROXIMAL ORBITS","","","2017-04-22 to 2017-09-15"
"cassini:UVIS_Specific_Attributes:2       cassini:spacecraft_clock_count_partition:1","Attribute","spacecraft_clock_count_partition","n/a","cassini","The spacecraft_clock_count_partition element indicates the clock partition active for spacecraft_clock_start_count and spacecraft_clock_stop_count elements.","atm","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"cassini:UVIS_Specific_Attributes:2       cassini:spacecraft_clock_start_count:1  ","Attribute","spacecraft_clock_start_count","n/a","cassini","The spacecraft_clock_start_count attribute provides the value of the spacecraft clock at the actual start of image acquisition. There may be small inconsistencies with start_date_time due to varying correlation between UTC and the spacecraft clock. For purposes of data analysis the spacecraft clock value should be used. The format of this field is compatible with the NAIF Toolkit software where s = seconds converted from the clock's coarse counter and m = seconds converted from the clock's fine counter.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:UVIS_Specific_Attributes:2       cassini:spacecraft_clock_stop_count:1   ","Attribute","spacecraft_clock_stop_count","n/a","cassini","The spacecraft_clock_stop_count attribute provides the value of the spacecraft clock at the actual end of image acquisition. There may be small inconsistencies with stop_date_time due to varying correlation between UTC and the spacecraft clock. For purposes of data analysis the spacecraft clock value should be used. The format of this field is compatible with the NAIF Toolkit software where s = seconds converted from the clock's coarse counter and m = seconds converted from the clock's fine counter. A value of 9999999999.99 indicates the information was not provided in the PDS3 label or index.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:UVIS_Specific_Attributes:2       cassini:compression_type:1              ","Attribute","compression_type","n/a","cassini"," The compression_type element indicates the type of compression/encoding used for data that was subsequently decompressed/unencoded before storage.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:UVIS_Specific_Attributes:2       cassini:high_voltage_power_supply_state:1","Attribute","high_voltage_power_supply_state","n/a","cassini","The state of the high voltage power power supply on an instrument.","atm","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"cassini:UVIS_Specific_Attributes:2       cassini:high_voltage_power_supply_state:2 Value:Off","Value","Off","","","High voltage power supply was off."
"cassini:UVIS_Specific_Attributes:2       cassini:high_voltage_power_supply_state:2 Value:OFF","Value","OFF","","","High voltage power supply was off."
"cassini:UVIS_Specific_Attributes:2       cassini:high_voltage_power_supply_state:2 Value:On","Value","On","","","High voltage power supply was on."
"cassini:UVIS_Specific_Attributes:2       cassini:high_voltage_power_supply_state:2 Value:ON","Value","ON","","","High voltage power supply was on."
"cassini:UVIS_Specific_Attributes:2       cassini:integration_duration:1          ","Attribute","integration_duration","n/a","cassini","The duration of a time over which a particular instrument is integrating.","atm","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","REAL"
